make,model,procSpeed,salePrice
Razer,Blade,3.1,1365.0
Razer,Blade,3.0,1901.0
Lenovo,Legion,3.7,1230.0
MSI,Raider,3.2,739.0
Razer,Blade,3.0,1312.0
HP,Omen,3.6,1572.0
Razer,Blade,3.5,1668.0
Razer,Blade,3.6,907.0
Razer,Blade,3.3,1850.0
HP,Omen,3.8,1664.0
Razer,Blade,3.6,1930.0
Lenovo,Legion,3.1,1298.0
Razer,Blade,3.0,663.0
Lenovo,Legion,3.4,507.0
Razer,Blade,3.3,1308.0
Asus,ROG,3.0,1400.0
MSI,Raider,3.3,1579.0
Acer,Predator,3.0,532.0
Lenovo,Legion,3.1,796.0
Razer,Blade,3.0,1318.0
Acer,Predator,3.8,638.0
Razer,Blade,3.8,1639.0
Razer,Blade,3.4,536.0
Asus,ROG,3.1,1479.0
Razer,Blade,3.3,1060.0
Razer,Blade,3.5,1361.0
Alienware,Area-51,3.2,1054.0
Lenovo,Legion,3.3,1386.0
Razer,Blade,3.2,1819.0
Razer,Blade,3.2,1926.0
HP,Omen,3.1,1333.0
Razer,Blade,3.0,681.0
Razer,Blade,3.6,641.0
Lenovo,Legion,3.2,1841.0
Razer,Blade,3.7,636.0
Razer,Blade,3.3,914.0
Alienware,Area-51,3.2,892.0
Acer,Predator,3.2,1326.0
Razer,Blade,3.3,710.0
MSI,Raider,3.5,1402.0
Razer,Blade,3.2,1505.0
Razer,Blade,3.3,1325.0
Alienware,Area-51,3.0,673.0
HP,Omen,3.1,1694.0
Razer,Blade,3.7,875.0
Razer,Blade,3.1,1033.0
Razer,Blade,3.7,567.0
Razer,Blade,3.4,1287.0
Asus,ROG,3.8,550.0
Razer,Blade,3.2,1480.0
MSI,Raider,3.1,1479.0
Razer,Blade,3.3,1855.0
MSI,Raider,3.6,979.0
Razer,Blade,3.0,1023.0
Razer,Blade,3.4,1891.0
Razer,Blade,3.0,914.0
Razer,Blade,3.6,973.0
Asus,ROG,3.2,1687.0
Razer,Blade,3.3,893.0
Asus,ROG,3.4,1438.0
Razer,Blade,3.1,1224.0
Razer,Blade,3.8,564.0
Razer,Blade,3.7,519.0
Razer,Blade,3.8,1646.0
Razer,Blade,3.8,552.0
Razer,Blade,3.0,808.0
Razer,Blade,3.8,575.0
Razer,Blade,3.2,1149.0
Alienware,Area-51,3.4,1748.0
MSI,Raider,3.0,1483.0
Lenovo,Legion,3.1,1823.0
Razer,Blade,3.8,1122.0
Alienware,Area-51,3.2,1092.0
Razer,Blade,3.1,1186.0
Alienware,Area-51,3.5,1647.0
HP,Omen,3.7,796.0
Razer,Blade,3.7,1290.0
Lenovo,Legion,3.7,1962.0
Razer,Blade,3.5,1512.0
Razer,Blade,3.1,1237.0
Razer,Blade,3.3,854.0
Razer,Blade,3.8,548.0
Alienware,Area-51,3.5,598.0
Razer,Blade,3.6,1753.0
Razer,Blade,3.0,1999.0
Lenovo,Legion,3.2,1540.0
Lenovo,Legion,3.2,1352.0
Lenovo,Legion,3.7,661.0
MSI,Raider,3.1,1455.0
HP,Omen,3.0,1236.0
HP,Omen,3.0,1322.0
MSI,Raider,3.2,992.0
Razer,Blade,3.5,1238.0
Lenovo,Legion,3.5,1202.0
Razer,Blade,3.3,967.0
Razer,Blade,3.4,1972.0
Razer,Blade,3.4,1281.0
Razer,Blade,3.2,1060.0
Razer,Blade,3.8,725.0
Razer,Blade,3.4,1811.0
Razer,Blade,3.3,1406.0
HP,Omen,3.6,1574.0
Razer,Blade,3.5,1879.0
Alienware,Area-51,3.7,1710.0
Razer,Blade,3.2,1657.0
Alienware,Area-51,3.7,1223.0
Acer,Predator,3.2,1113.0
Razer,Blade,3.7,1662.0
MSI,Raider,3.3,1861.0
Alienware,Area-51,3.2,1446.0
Asus,ROG,3.1,898.0
Alienware,Area-51,3.5,959.0
Lenovo,Legion,3.2,1984.0
Razer,Blade,3.1,530.0
MSI,Raider,3.4,777.0
MSI,Raider,3.3,1649.0
Razer,Blade,3.3,1361.0
Asus,ROG,3.2,930.0
Razer,Blade,3.0,987.0
Razer,Blade,3.0,1271.0
Razer,Blade,3.8,591.0
Razer,Blade,3.7,1026.0
Razer,Blade,3.4,1593.0
Asus,ROG,3.1,1658.0
Razer,Blade,3.3,1720.0
MSI,Raider,3.3,1674.0
Alienware,Area-51,3.4,1157.0
Lenovo,Legion,3.4,1414.0
Razer,Blade,3.2,1153.0
Acer,Predator,3.7,1527.0
Razer,Blade,3.0,1370.0
Acer,Predator,3.8,690.0
Razer,Blade,3.6,831.0
Razer,Blade,3.4,880.0
Razer,Blade,3.5,1609.0
MSI,Raider,3.3,537.0
Razer,Blade,3.0,733.0
Razer,Blade,3.1,1018.0
MSI,Raider,3.3,1380.0
HP,Omen,3.2,633.0
Razer,Blade,3.8,923.0
Lenovo,Legion,3.5,1681.0
HP,Omen,3.7,1148.0
Razer,Blade,3.2,1620.0
Lenovo,Legion,3.0,1492.0
Razer,Blade,3.5,536.0
HP,Omen,3.7,551.0
Asus,ROG,3.2,545.0
Razer,Blade,3.5,1753.0
Razer,Blade,3.2,566.0
Razer,Blade,3.2,911.0
Razer,Blade,3.1,1222.0
HP,Omen,3.0,1441.0
Razer,Blade,3.7,1396.0
Alienware,Area-51,3.8,1501.0
MSI,Raider,3.8,1567.0
Razer,Blade,3.0,737.0
Razer,Blade,3.7,629.0
Razer,Blade,3.1,1717.0
Razer,Blade,3.2,1273.0
Razer,Blade,3.8,959.0
Asus,ROG,3.0,1711.0
Razer,Blade,3.0,1164.0
HP,Omen,3.5,1093.0
Razer,Blade,3.3,977.0
Lenovo,Legion,3.8,809.0
HP,Omen,3.4,1790.0
Razer,Blade,3.7,1845.0
Razer,Blade,3.3,993.0
MSI,Raider,3.3,951.0
Razer,Blade,3.5,1219.0
Razer,Blade,3.2,909.0
Razer,Blade,3.0,1149.0
Lenovo,Legion,3.1,1648.0
Razer,Blade,3.4,788.0
Lenovo,Legion,3.2,1717.0
Acer,Predator,3.6,1854.0
Acer,Predator,3.3,1137.0
Razer,Blade,3.2,1599.0
Razer,Blade,3.7,558.0
Razer,Blade,3.5,1046.0
Lenovo,Legion,3.1,1376.0
Razer,Blade,3.2,972.0
Razer,Blade,3.8,1248.0
HP,Omen,3.0,1752.0
Razer,Blade,3.5,1337.0
Lenovo,Legion,3.8,516.0
Razer,Blade,3.6,1063.0
Razer,Blade,3.4,1897.0
Lenovo,Legion,3.4,1503.0
Asus,ROG,3.5,1552.0
Razer,Blade,3.6,1944.0
Razer,Blade,3.3,962.0
Razer,Blade,3.1,1349.0
Razer,Blade,3.7,1576.0
Razer,Blade,3.3,1196.0
Razer,Blade,3.8,1883.0
Razer,Blade,3.8,1315.0
Razer,Blade,3.1,1907.0
Razer,Blade,3.3,1567.0
HP,Omen,3.4,547.0
Razer,Blade,3.8,1193.0
Razer,Blade,3.1,1553.0
Razer,Blade,3.0,1347.0
Razer,Blade,3.7,915.0
Razer,Blade,3.0,1651.0
Acer,Predator,3.2,1084.0
Alienware,Area-51,3.4,952.0
MSI,Raider,3.5,1897.0
Razer,Blade,3.2,825.0
Lenovo,Legion,3.7,853.0
Razer,Blade,3.7,1569.0
Razer,Blade,3.7,1993.0
Razer,Blade,3.7,1165.0
MSI,Raider,3.1,1391.0
Razer,Blade,3.7,940.0
Razer,Blade,3.0,1065.0
Razer,Blade,3.0,802.0
Razer,Blade,3.1,1073.0
Razer,Blade,3.4,1863.0
Acer,Predator,3.3,718.0
Razer,Blade,3.4,1478.0
Razer,Blade,3.1,1030.0
Razer,Blade,3.4,523.0
Asus,ROG,3.2,547.0
Razer,Blade,3.3,1867.0
Razer,Blade,3.0,1957.0
Razer,Blade,3.5,1275.0
Razer,Blade,3.0,1185.0
Razer,Blade,3.2,1283.0
Acer,Predator,3.4,1290.0
MSI,Raider,3.0,692.0
Razer,Blade,3.1,788.0
Alienware,Area-51,3.4,1465.0
MSI,Raider,3.6,979.0
Alienware,Area-51,3.8,1144.0
Razer,Blade,3.8,979.0
Alienware,Area-51,3.7,1516.0
HP,Omen,3.8,754.0
Asus,ROG,3.5,595.0
Asus,ROG,3.0,847.0
Razer,Blade,3.7,1653.0
Razer,Blade,3.6,589.0
Asus,ROG,3.4,996.0
Razer,Blade,3.5,526.0
Razer,Blade,3.2,1019.0
Acer,Predator,3.5,1726.0
Razer,Blade,3.7,1138.0
Razer,Blade,3.6,1916.0
HP,Omen,3.7,1920.0
Razer,Blade,3.1,1856.0
Asus,ROG,3.2,827.0
Razer,Blade,3.1,1378.0
Razer,Blade,3.1,1025.0
MSI,Raider,3.0,1631.0
MSI,Raider,3.2,1196.0
Alienware,Area-51,3.4,793.0
Alienware,Area-51,3.6,904.0
Razer,Blade,3.7,1843.0
Razer,Blade,3.7,1772.0
Razer,Blade,3.2,1897.0
MSI,Raider,3.0,1629.0
Acer,Predator,3.6,1117.0
Razer,Blade,3.8,1627.0
Razer,Blade,3.5,1807.0
HP,Omen,3.8,1813.0
Razer,Blade,3.8,937.0
HP,Omen,3.3,768.0
Lenovo,Legion,3.3,953.0
Razer,Blade,3.5,887.0
Razer,Blade,3.3,1282.0
Razer,Blade,3.1,1262.0
Razer,Blade,3.8,1808.0
Razer,Blade,3.3,1653.0
Acer,Predator,3.7,1976.0
Razer,Blade,3.8,1313.0
Razer,Blade,3.2,1378.0
Razer,Blade,3.6,1353.0
Razer,Blade,3.0,1702.0
Razer,Blade,3.4,1346.0
Acer,Predator,3.7,1476.0
Razer,Blade,3.3,1773.0
Acer,Predator,3.7,683.0
Acer,Predator,3.7,1924.0
Razer,Blade,3.1,1231.0
Asus,ROG,3.3,1685.0
Razer,Blade,3.0,1755.0
MSI,Raider,3.5,1268.0
Razer,Blade,3.5,776.0
Razer,Blade,3.7,1594.0
Razer,Blade,3.4,866.0
Alienware,Area-51,3.6,1793.0
Asus,ROG,3.7,602.0
Razer,Blade,3.5,1856.0
Razer,Blade,3.8,1823.0
HP,Omen,3.7,1218.0
Razer,Blade,3.0,1741.0
Razer,Blade,3.2,1570.0
Razer,Blade,3.4,661.0
Razer,Blade,3.5,1434.0
MSI,Raider,3.5,550.0
Lenovo,Legion,3.5,813.0
Razer,Blade,3.8,1833.0
Razer,Blade,3.6,1349.0
Razer,Blade,3.2,1773.0
MSI,Raider,3.4,1844.0
Acer,Predator,3.7,602.0
HP,Omen,3.8,647.0
Razer,Blade,3.8,1424.0
Razer,Blade,3.4,633.0
Razer,Blade,3.7,1378.0
Asus,ROG,3.2,1747.0
Razer,Blade,3.0,1151.0
Lenovo,Legion,3.6,578.0
Asus,ROG,3.2,619.0
Razer,Blade,3.2,1874.0
Razer,Blade,3.3,649.0
Razer,Blade,3.6,1677.0
Razer,Blade,3.6,1518.0
Razer,Blade,3.3,1076.0
Acer,Predator,3.5,1266.0
Acer,Predator,3.3,1164.0
Razer,Blade,3.7,952.0
Alienware,Area-51,3.4,994.0
HP,Omen,3.6,1039.0
MSI,Raider,3.0,718.0
Razer,Blade,3.3,1357.0
HP,Omen,3.2,568.0
Razer,Blade,3.7,1919.0
Razer,Blade,3.2,1948.0
Lenovo,Legion,3.1,759.0
HP,Omen,3.6,862.0
Razer,Blade,3.4,1847.0
HP,Omen,3.2,1052.0
MSI,Raider,3.0,1450.0
Lenovo,Legion,3.8,1736.0
Asus,ROG,3.5,1979.0
HP,Omen,3.8,729.0
Razer,Blade,3.3,1975.0
Razer,Blade,3.2,1412.0
Razer,Blade,3.8,1632.0
Lenovo,Legion,3.8,667.0
Razer,Blade,3.6,503.0
HP,Omen,3.5,1169.0
Acer,Predator,3.3,762.0
HP,Omen,3.6,529.0
Razer,Blade,3.6,1065.0
Razer,Blade,3.6,787.0
Lenovo,Legion,3.1,1341.0
Razer,Blade,3.5,966.0
Asus,ROG,3.1,656.0
HP,Omen,3.7,1654.0
Lenovo,Legion,3.0,909.0
Razer,Blade,3.3,1748.0
Razer,Blade,3.0,917.0
Razer,Blade,3.2,1425.0
Razer,Blade,3.4,862.0
HP,Omen,3.4,1960.0
Razer,Blade,3.3,555.0
Razer,Blade,3.0,1177.0
Acer,Predator,3.7,1831.0
Razer,Blade,3.1,1102.0
Razer,Blade,3.6,681.0
Razer,Blade,3.2,776.0
Alienware,Area-51,3.7,1577.0
Razer,Blade,3.2,637.0
Razer,Blade,3.7,634.0
Acer,Predator,3.0,720.0
HP,Omen,3.1,1981.0
MSI,Raider,3.4,1903.0
Alienware,Area-51,3.4,945.0
Razer,Blade,3.8,639.0
HP,Omen,3.7,1274.0
Razer,Blade,3.8,734.0
MSI,Raider,3.1,1813.0
Razer,Blade,3.8,529.0
Razer,Blade,3.6,941.0
Lenovo,Legion,3.4,581.0
Razer,Blade,3.8,1161.0
Razer,Blade,3.4,607.0
Alienware,Area-51,3.2,1938.0
Razer,Blade,3.6,1260.0
MSI,Raider,3.2,1707.0
MSI,Raider,3.3,1204.0
Razer,Blade,3.6,906.0
Razer,Blade,3.1,882.0
Lenovo,Legion,3.2,1687.0
MSI,Raider,3.3,982.0
MSI,Raider,3.6,588.0
Razer,Blade,3.8,1553.0
Acer,Predator,3.4,1271.0
Razer,Blade,3.3,1839.0
Razer,Blade,3.8,1102.0
Razer,Blade,3.4,518.0
Acer,Predator,3.3,1603.0
Lenovo,Legion,3.7,1630.0
Asus,ROG,3.2,1165.0
Razer,Blade,3.7,517.0
Razer,Blade,3.4,749.0
Razer,Blade,3.3,1504.0
Acer,Predator,3.3,698.0
Razer,Blade,3.1,1740.0
Razer,Blade,3.6,548.0
Razer,Blade,3.6,1092.0
Lenovo,Legion,3.8,1412.0
Acer,Predator,3.2,561.0
Razer,Blade,3.3,1278.0
Razer,Blade,3.7,1756.0
Alienware,Area-51,3.2,1732.0
MSI,Raider,3.5,713.0
Razer,Blade,3.5,1193.0
Razer,Blade,3.7,584.0
HP,Omen,3.2,1816.0
Lenovo,Legion,3.1,727.0
Razer,Blade,3.2,1070.0
Acer,Predator,3.1,953.0
Razer,Blade,3.8,568.0
Razer,Blade,3.2,981.0
Alienware,Area-51,3.3,855.0
Razer,Blade,3.0,1500.0
Razer,Blade,3.1,1136.0
Razer,Blade,3.3,776.0
Asus,ROG,3.7,645.0
Razer,Blade,3.2,1783.0
Alienware,Area-51,3.2,1984.0
Razer,Blade,3.2,839.0
Razer,Blade,3.1,1993.0
Razer,Blade,3.6,1847.0
Razer,Blade,3.7,996.0
Razer,Blade,3.7,744.0
Razer,Blade,3.0,812.0
Razer,Blade,3.8,821.0
HP,Omen,3.4,661.0
Razer,Blade,3.2,1851.0
Razer,Blade,3.0,1177.0
Lenovo,Legion,3.0,726.0
Acer,Predator,3.1,1002.0
Lenovo,Legion,3.2,1654.0
Razer,Blade,3.3,952.0
Razer,Blade,3.6,1080.0
Razer,Blade,3.1,898.0
Razer,Blade,3.5,1967.0
Razer,Blade,3.1,992.0
Razer,Blade,3.2,1814.0
MSI,Raider,3.3,857.0
Acer,Predator,3.1,1098.0
Razer,Blade,3.5,635.0
Razer,Blade,3.5,905.0
Asus,ROG,3.8,767.0
Asus,ROG,3.7,736.0
Razer,Blade,3.4,799.0
Alienware,Area-51,3.5,971.0
Razer,Blade,3.0,1614.0
Razer,Blade,3.4,881.0
Asus,ROG,3.7,1874.0
MSI,Raider,3.1,1564.0
Razer,Blade,3.0,710.0
Razer,Blade,3.1,1659.0
MSI,Raider,3.4,1186.0
Razer,Blade,3.2,1964.0
Razer,Blade,3.1,1739.0
Razer,Blade,3.5,1715.0
Razer,Blade,3.5,1291.0
Razer,Blade,3.7,712.0
Razer,Blade,3.3,1156.0
Razer,Blade,3.6,569.0
MSI,Raider,3.0,1316.0
HP,Omen,3.5,1055.0
Razer,Blade,3.2,546.0
Razer,Blade,3.0,1885.0
MSI,Raider,3.7,1629.0
Razer,Blade,3.3,1592.0
Razer,Blade,3.6,863.0
Razer,Blade,3.8,1254.0
Lenovo,Legion,3.0,638.0
Razer,Blade,3.8,1636.0
HP,Omen,3.7,1240.0
Razer,Blade,3.1,1880.0
Razer,Blade,3.5,1509.0
Acer,Predator,3.3,721.0
Razer,Blade,3.6,965.0
Razer,Blade,3.2,1793.0
Razer,Blade,3.8,1174.0
Razer,Blade,3.3,682.0
Asus,ROG,3.5,816.0
Asus,ROG,3.3,1106.0
Alienware,Area-51,3.0,1375.0
Alienware,Area-51,3.1,1746.0
Razer,Blade,3.1,1985.0
Alienware,Area-51,3.3,838.0
Razer,Blade,3.1,1413.0
Lenovo,Legion,3.4,1709.0
Razer,Blade,3.2,1451.0
Lenovo,Legion,3.2,1574.0
Asus,ROG,3.6,793.0
Razer,Blade,3.2,541.0
Razer,Blade,3.8,527.0
Razer,Blade,3.2,1765.0
HP,Omen,3.2,1184.0
HP,Omen,3.5,694.0
Acer,Predator,3.3,1348.0
Lenovo,Legion,3.5,1130.0
Razer,Blade,3.4,1776.0
Razer,Blade,3.8,1069.0
Razer,Blade,3.2,592.0
Asus,ROG,3.8,1584.0
Asus,ROG,3.1,1092.0
Razer,Blade,3.2,784.0
Razer,Blade,3.1,1967.0
Razer,Blade,3.3,1387.0
Acer,Predator,3.2,1278.0
HP,Omen,3.7,846.0
Razer,Blade,3.8,1486.0
Alienware,Area-51,3.6,656.0
Acer,Predator,3.6,1156.0
Razer,Blade,3.0,1731.0
MSI,Raider,3.6,1979.0
HP,Omen,3.7,887.0
Asus,ROG,3.8,757.0
Razer,Blade,3.2,818.0
Razer,Blade,3.5,1326.0
Acer,Predator,3.5,1996.0
Razer,Blade,3.7,700.0
Razer,Blade,3.3,1435.0
Razer,Blade,3.3,1620.0
Acer,Predator,3.8,724.0
Razer,Blade,3.6,682.0
Razer,Blade,3.0,882.0
Razer,Blade,3.1,951.0
Razer,Blade,3.4,1595.0
MSI,Raider,3.6,1837.0
Razer,Blade,3.8,1791.0
Razer,Blade,3.6,1210.0
Alienware,Area-51,3.4,1231.0
Alienware,Area-51,3.1,699.0
Acer,Predator,3.5,1663.0
MSI,Raider,3.5,668.0
Razer,Blade,3.2,1311.0
Acer,Predator,3.3,1889.0
Razer,Blade,3.4,1424.0
Razer,Blade,3.3,1136.0
Razer,Blade,3.5,1606.0
Razer,Blade,3.5,1279.0
HP,Omen,3.4,1024.0
Razer,Blade,3.3,1952.0
Razer,Blade,3.7,1864.0
MSI,Raider,3.2,1285.0
Razer,Blade,3.3,1251.0
Razer,Blade,3.6,508.0
Acer,Predator,3.6,1506.0
Alienware,Area-51,3.6,543.0
Asus,ROG,3.5,1656.0
Asus,ROG,3.1,1970.0
Razer,Blade,3.4,985.0
HP,Omen,3.2,679.0
Acer,Predator,3.6,1475.0
Razer,Blade,3.3,1926.0
HP,Omen,3.3,1414.0
Razer,Blade,3.5,1166.0
Asus,ROG,3.4,627.0
Razer,Blade,3.3,1998.0
HP,Omen,3.0,1002.0
MSI,Raider,3.6,1295.0
Asus,ROG,3.2,1559.0
Razer,Blade,3.5,1955.0
Razer,Blade,3.6,1333.0
Asus,ROG,3.4,892.0
Lenovo,Legion,3.3,1446.0
HP,Omen,3.7,1633.0
Razer,Blade,3.2,1951.0
Razer,Blade,3.0,1612.0
Razer,Blade,3.1,1331.0
Razer,Blade,3.8,1895.0
Razer,Blade,3.6,527.0
Lenovo,Legion,3.3,1601.0
Razer,Blade,3.5,1449.0
Razer,Blade,3.3,1261.0
Razer,Blade,3.2,1885.0
HP,Omen,3.4,818.0
MSI,Raider,3.3,1988.0
Razer,Blade,3.2,1825.0
MSI,Raider,3.8,1461.0
Razer,Blade,3.7,1350.0
Razer,Blade,3.1,1030.0
Acer,Predator,3.3,1151.0
Alienware,Area-51,3.6,920.0
Razer,Blade,3.5,1389.0
Razer,Blade,3.4,897.0
Razer,Blade,3.2,884.0
MSI,Raider,3.7,1497.0
Razer,Blade,3.6,1626.0
MSI,Raider,3.3,1397.0
Razer,Blade,3.3,930.0
Acer,Predator,3.6,1631.0
Lenovo,Legion,3.3,1224.0
Razer,Blade,3.2,982.0
Razer,Blade,3.0,1336.0
Razer,Blade,3.7,1179.0
Razer,Blade,3.7,1361.0
HP,Omen,3.4,1760.0
Lenovo,Legion,3.1,633.0
Razer,Blade,3.2,618.0
Razer,Blade,3.2,1002.0
HP,Omen,3.0,1656.0
Razer,Blade,3.2,764.0
Alienware,Area-51,3.1,1461.0
Lenovo,Legion,3.8,712.0
Razer,Blade,3.7,1885.0
Alienware,Area-51,3.7,1431.0
MSI,Raider,3.6,1593.0
Razer,Blade,3.1,1416.0
MSI,Raider,3.3,1711.0
Razer,Blade,3.8,1286.0
Razer,Blade,3.7,1400.0
Acer,Predator,3.2,1659.0
Acer,Predator,3.8,841.0
Razer,Blade,3.2,1055.0
Asus,ROG,3.7,1771.0
Razer,Blade,3.1,1107.0
Razer,Blade,3.1,1741.0
Razer,Blade,3.1,1793.0
Razer,Blade,3.7,1034.0
Razer,Blade,3.0,1998.0
Razer,Blade,3.2,1587.0
Lenovo,Legion,3.2,1893.0
Razer,Blade,3.0,1089.0
Razer,Blade,3.4,1450.0
Lenovo,Legion,3.2,1498.0
Razer,Blade,3.5,1742.0
HP,Omen,3.7,1666.0
Razer,Blade,3.4,1197.0
Asus,ROG,3.4,1054.0
Razer,Blade,3.5,973.0
Razer,Blade,3.4,595.0
Razer,Blade,3.8,715.0
HP,Omen,3.3,1782.0
HP,Omen,3.1,1776.0
Asus,ROG,3.5,923.0
Razer,Blade,3.2,1720.0
Alienware,Area-51,3.0,1282.0
Acer,Predator,3.7,1297.0
HP,Omen,3.1,1232.0
Razer,Blade,3.8,510.0
Razer,Blade,3.8,1904.0
Razer,Blade,3.2,1211.0
Razer,Blade,3.6,1606.0
Razer,Blade,3.6,1276.0
MSI,Raider,3.0,1176.0
Razer,Blade,3.3,654.0
Alienware,Area-51,3.1,1316.0
Razer,Blade,3.2,1517.0
Alienware,Area-51,3.3,757.0
Razer,Blade,3.8,646.0
Acer,Predator,3.7,1657.0
Razer,Blade,3.4,960.0
Razer,Blade,3.5,811.0
Razer,Blade,3.1,1459.0
Acer,Predator,3.6,1649.0
MSI,Raider,3.2,976.0
MSI,Raider,3.7,1062.0
Razer,Blade,3.3,1688.0
Razer,Blade,3.7,1688.0
Asus,ROG,3.4,1551.0
Lenovo,Legion,3.4,1527.0
Razer,Blade,3.7,1133.0
MSI,Raider,3.1,1294.0
MSI,Raider,3.0,1783.0
Razer,Blade,3.8,1896.0
Razer,Blade,3.0,1421.0
Alienware,Area-51,3.6,1283.0
Asus,ROG,3.4,1674.0
Razer,Blade,3.3,1668.0
Razer,Blade,3.1,1542.0
Lenovo,Legion,3.3,1639.0
HP,Omen,3.8,1416.0
Razer,Blade,3.8,589.0
Alienware,Area-51,3.4,1374.0
Razer,Blade,3.0,1229.0
Alienware,Area-51,3.7,1380.0
Razer,Blade,3.4,745.0
Alienware,Area-51,3.0,1165.0
Razer,Blade,3.6,1724.0
Razer,Blade,3.8,1852.0
Razer,Blade,3.8,649.0
MSI,Raider,3.6,703.0
HP,Omen,3.1,624.0
MSI,Raider,3.7,1841.0
Razer,Blade,3.1,673.0
Razer,Blade,3.2,1320.0
Razer,Blade,3.3,811.0
Lenovo,Legion,3.0,1704.0
Razer,Blade,3.8,1839.0
Asus,ROG,3.4,1769.0
Acer,Predator,3.1,978.0
Razer,Blade,3.4,805.0
Razer,Blade,3.0,1450.0
Razer,Blade,3.3,1532.0
Acer,Predator,3.5,1415.0
Razer,Blade,3.6,1396.0
HP,Omen,3.5,1905.0
Razer,Blade,3.2,1448.0
Razer,Blade,3.6,861.0
Razer,Blade,3.3,1054.0
Razer,Blade,3.2,1672.0
HP,Omen,3.6,1905.0
Razer,Blade,3.2,1693.0
Lenovo,Legion,3.8,1350.0
Razer,Blade,3.2,687.0
Razer,Blade,3.8,1938.0
Razer,Blade,3.0,1622.0
Razer,Blade,3.3,698.0
Razer,Blade,3.3,1404.0
MSI,Raider,3.0,577.0
Asus,ROG,3.4,1935.0
Razer,Blade,3.8,1443.0
MSI,Raider,3.0,986.0
Razer,Blade,3.1,1701.0
Razer,Blade,3.5,881.0
Razer,Blade,3.1,938.0
Razer,Blade,3.0,1872.0
Razer,Blade,3.5,1290.0
Asus,ROG,3.7,523.0
Razer,Blade,3.5,1813.0
Razer,Blade,3.5,1424.0
MSI,Raider,3.3,1976.0
Lenovo,Legion,3.0,1267.0
Razer,Blade,3.1,1554.0
Lenovo,Legion,3.1,1788.0
MSI,Raider,3.0,1337.0
Lenovo,Legion,3.5,899.0
Razer,Blade,3.6,1107.0
MSI,Raider,3.5,1970.0
Razer,Blade,3.2,1903.0
Razer,Blade,3.0,1479.0
Lenovo,Legion,3.1,633.0
Alienware,Area-51,3.7,1661.0
Razer,Blade,3.8,1984.0
Asus,ROG,3.7,527.0
Razer,Blade,3.2,1557.0
HP,Omen,3.7,1464.0
Lenovo,Legion,3.7,1694.0
Razer,Blade,3.4,586.0
MSI,Raider,3.7,1607.0
Razer,Blade,3.8,1172.0
Acer,Predator,3.5,992.0
Razer,Blade,3.6,1578.0
HP,Omen,3.6,1902.0
Razer,Blade,3.4,1924.0
Razer,Blade,3.2,1098.0
Razer,Blade,3.2,1957.0
Razer,Blade,3.2,1565.0
Razer,Blade,3.4,977.0
Lenovo,Legion,3.1,1020.0
Razer,Blade,3.8,1444.0
Asus,ROG,3.0,1815.0
Razer,Blade,3.6,1766.0
MSI,Raider,3.6,1600.0
Razer,Blade,3.2,1041.0
Razer,Blade,3.5,508.0
Lenovo,Legion,3.2,1525.0
Razer,Blade,3.0,781.0
Acer,Predator,3.0,1714.0
Razer,Blade,3.3,1376.0
Acer,Predator,3.4,1170.0
MSI,Raider,3.5,519.0
Razer,Blade,3.5,946.0
Razer,Blade,3.8,1795.0
Razer,Blade,3.8,1622.0
Razer,Blade,3.0,754.0
Razer,Blade,3.6,855.0
Razer,Blade,3.6,595.0
Razer,Blade,3.1,1863.0
Razer,Blade,3.4,1838.0
Lenovo,Legion,3.3,784.0
Razer,Blade,3.3,832.0
Razer,Blade,3.4,1184.0
Razer,Blade,3.5,828.0
Razer,Blade,3.5,1491.0
Razer,Blade,3.5,917.0
Acer,Predator,3.3,1609.0
Razer,Blade,3.2,760.0
Razer,Blade,3.2,1769.0
Razer,Blade,3.1,622.0
Asus,ROG,3.3,1134.0
Razer,Blade,3.4,503.0
Acer,Predator,3.8,1702.0
Razer,Blade,3.7,1526.0
Razer,Blade,3.8,802.0
Razer,Blade,3.5,1748.0
Razer,Blade,3.2,1535.0
Razer,Blade,3.0,1635.0
Razer,Blade,3.3,1795.0
Razer,Blade,3.5,1265.0
HP,Omen,3.8,1962.0
Razer,Blade,3.6,945.0
Razer,Blade,3.1,1439.0
Razer,Blade,3.6,1581.0
Razer,Blade,3.4,872.0
Razer,Blade,3.8,730.0
Alienware,Area-51,3.8,1146.0
Razer,Blade,3.3,1796.0
Razer,Blade,3.5,669.0
Lenovo,Legion,3.5,916.0
Acer,Predator,3.2,1026.0
Razer,Blade,3.4,1311.0
Razer,Blade,3.0,1979.0
Razer,Blade,3.0,1824.0
Razer,Blade,3.5,1713.0
Razer,Blade,3.4,691.0
Razer,Blade,3.7,536.0
Razer,Blade,3.3,1045.0
Razer,Blade,3.0,1341.0
Razer,Blade,3.3,1605.0
Asus,ROG,3.4,1217.0
Razer,Blade,3.3,1768.0
Acer,Predator,3.5,673.0
Lenovo,Legion,3.8,1780.0
MSI,Raider,3.1,1109.0
MSI,Raider,3.0,1023.0
Razer,Blade,3.6,503.0
Razer,Blade,3.5,1845.0
Razer,Blade,3.8,522.0
Razer,Blade,3.1,602.0
Razer,Blade,3.3,1668.0
Razer,Blade,3.6,1536.0
Razer,Blade,3.0,1601.0
Razer,Blade,3.1,1455.0
HP,Omen,3.7,938.0
Razer,Blade,3.7,1650.0
